"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Bhutan","BTN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","165165439.146861","188136200.88393","194559060.675521","216565078.847304","226271753.354426","235801810.576482","263462722.663821","339066684.688327","355976922.525405","382435357.411604","424030689.295613","422301169.504529","441730787.82885","450505180.615888","472811961.168546","506259233.805762","534433435.297499","563153025.102705","596458068.653373","644079113.976625","688733275.071953","745235395.466464","825183060.874733","888427847.119336","940813179.477384","1007823159.38045","1076852655.51349","1269887377.45454","1330440105.87773","1419010481.1982","1585472534.10547","1710580806.57351","1797336501.23336","1835844373.82886","1941321989.27355","2069399707.46106","2234759341.867","2387142613.64128",
"Botswana","BWA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","205010514.046991","218014912.606046","232549242.614046","246318588.140598","263147815.322015","278447111.054487","296111848.944554","313655172.933376","346799292.275962","399247152.769046","467599333.990521","588338659.37597","743436149.331587","901811720.835965","981151269.275468","1064021762.04802","1177312167.33862","1318731376.88286","1507742528.60751","1690911970.42458","1893599920.75956","2065252054.53488","2316500951.15227","2621045054.62282","2845023409.90628","3047739045.53683","3296828451.58564","3688555238.94084","4405978108.23722","4981372672.72979","5318752174.48613","5715462427.58618","5882186484.96478","5994895480.29139","6212385253.8594","6649141424.18378","7036773076.14529","7601583116.97878","7656466026.76487","8396635029.8643","8563534596.26097","8584992576.02696","9106061350.41439","9527298168.17184","9785089872.92033","10230961745.6804","11086666195.2035","12004283368.7509","12754003367.4123","11778027466.4962","12786654365.8738","13560031674.6853","14164289360.2583","15771004794.7832","16425383650.6027","16146492036.747","16843294912.9068","17240661435.0594",
"Central African Republic","CAF","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","904890522.004643","949714760.824895","914444252.288985","907979033.102095","926867944.28519","935650747.615969","941683671.31488","985722573.33197","999563233.872107","1070447685.69271","1095419955.04831","1107800417.49572","1107790810.92932","1128716314.18912","1200266020.73289","1205126943.33106","1270595693.34392","1318957550.2408","1334906852.10564","1301999558.90402","1243687700.85881","1224479371.34293","1318957550.2408","1211772285.63794","1326669221.41803","1378770434.28594","1428102554.38917","1357568742.24215","1380785411.58824","1408087273.29573","1377848203.91158","1370235000.03995","1282210032.12096","1286508970.58476","1349547259.29854","1446715276.78828","1388845320.79745","1462453234.19233","1531190618.42263","1586313096.42319","1546822903.59629","1615884509.44258","1674323654.49258","1583952282.73051","1678908388.30676","1694156410.82443","1774986060.51015","1856769161.91103","1894909632.15881","1927298170.77486","1986015906.25044","2051568713.7193","2135945588.04806","1352054573.12882","1366116184.69614","1431688205.2978","1496562091.9823","1560913334.86281",
"Canada","CAN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","316348402701.22","326355425415.426","349581420667.44","367695947111.658","392329577809.64","418366707334.226","445916010288.711","458915845935.171","483217008843.341","508634227499.611","525193392687.615","546819058425.725","576598034629.894","616753491791.13","639517786995.777","651176024410.999","685032635305.052","708722643528.825","736742640055.234","764775129364.543","781314285488.149","808684658856.865","782790375214.124","803131752175.847","850720122005.55","890993917357.622","910255562437.738","947543858555.23","989514375463.276","1012510431515.77","1014073201232.01","992517125952.02","1001280814224.77","1027867181693.29","1074054132617.28","1102814170729.94","1120581036707.69","1168539803241.98","1213899703903.52","1276575905731.42","1342736881188.7","1366514322196.39","1407646626140.14","1433016265611.16","1477238591688","1524530644076.37","1564525373435.42","1596797584439.46","1612771324291.35","1565201220603.96","1613464422811.13","1664146873841.15","1693194096275.46","1735100681636.87","1784650632037.56","1802512887794.11","1828002272029.79","1883707911710.79",
"Central Europe and the Baltics","CEB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","792496242696.625","715284853772.528","702694252319.583","713740595711.267","743180414627.766","786107102544.666","820207746163.705","845350131462.119","867972355663.004","885898765311.136","921680855927.485","949736886003.804","982613564463.945","1026277397072.16","1083569557004.64","1136986116884.64","1211639621129.4","1289047491232.69","1337502457070.87","1290601481306.06","1312703359581.13","1354848280556.64","1363512248930.84","1381863243357.69","1422956397319.34","1477101531832.33","1522366826402.69","1592129114932.95",
"Switzerland","CHE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","346881371656.163","352436107526.756","347821247668.926","350044101778.005","360575026071.041","373821095508.4","380769056936.784","386806067212.6","399484008361.054","416784837993.93","432100120508.07","428142876037.409","427955636280.103","427416482616.202","432843636283.607","434925036081.259","437273751336.585","447506612519.817","460886576236.655","468697312455.53","487149098174.328","493542558241.668","494345122120.216","494540766952.359","508270323943.997","524104192489.589","545008791663.243","567418887241.508","579645072565.331","566764738131.479","583782977866.405","593665305708.969","599637721742.463","610743250749.216","625701684969.818","633375192571.142","642089703646.215","649067884586.909",
"Channel Islands","CHI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","29375692257.1695","30916527184.3872","32161438540.171","34039711620.9842","34910182119.1023","35241923981.3184","39201792004.9645","40619328747.0318","42078380449.811","43735420036.097","44535326423.2174","48731750485.5682","48234712071.0831","45808868607.7393","46900104265.4055","40844315409.0887","42409708109.933","46839269114.6994","50446409757.0584","54693142233.5659","59061276084.0798","62915243091.1445","55985566287.3175","53176534993.465","55358731548.5091","57578570293.9906","60674968647.9445","64594855902.1142","69339419416.1774","76220235503.4875","78761086957.4583","84907911073.8978","94389329346.47","100608438212.434","105669241836.513","115108987852.776","122939756290.644","132071585918.002","137783126643.784","137215327660.067","144524703666.117","149298423006.472","153937081014.428","160234720403.17","171786906198.963","181652337025.042","193127635486.362","202601172713.024","209752043005.204","206471018816.037","218537551220.071","231892203586.311","244225687257.03","254104626803.632","258593994337.717","264555250851.642","267904170064.212","271895690380.202",
"China","CHN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","127938142382.708","93049410949.895","87857253828.0692","96906550968.2098","114524161928.612","133936007378.37","148200192169.756","139649041075.3","133923430402.187","156610059507.107","186835800986.115","200026408541.997","207647414703.955","223760854088.397","228929729818.938","248892402260.237","244984791537.905","263530140255.295","294275263560.25","316640183590.83","341359305729.89","359015821543.505","391091825271.573","433467463224.249","499090846998.185","566185607089.922","616800952422.284","688898391994.546","766292786310.892","798368790038.959","829561967976.346","906662087029.132","1035554652468.52","1179160981085.92","1333066943927.94","1479027474653.82","1625870831170.38","1775951215586.11","1915143415250.11","2061986771766.67","2237080553585.02","2423651070682.23","2644946068879.54","2910382356610.87","3204657620171.13","3569853222249.4","4023919953922.87","4596579616811.11","5040346714259.97","5514129888591.98","6100620488867.55","6682402684926.16","7207389755117.65","7766512755882.13","8333286913499.17","8908300778495.9","9505156930655.12","10161012758870.3",
"Cote d'Ivoire","CIV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","4289508128.40817","4715565889.2015","4773425622.81366","5465111982.50678","6427686955.99594","6227808113.90386","6948823859.88542","7268341328.22222","8180390870.092","8960736251.5164","9890415491.01544","10825716247.2043","11284361249.4947","11954561754.7569","12471881171.7129","13501171352.8644","15245036303.5783","16360128257.2038","18144928866.1124","18579392397.2903","16543518824.5293","17122624520.2341","17157010577.4578","16487845912.2365","16042466089.2755","16764573290.7621","17310989203.6653","17250578540.9893","17446628599.7222","17960956073.5723","17764120445.2383","17771390441.5049","17727928620.2484","17693804999.1077","17837338328.0312","19108381522.8738","20585330895.8407","21355953697.801","22408947356.0759","22771418229.2731","22300414201.6886","22327480641.4857","21955138165.9699","21656650171.2742","21923410906.1317","22300767039.1796","22638811513.3749","23038394863.9785","23624224724.0402","24392355457.3384","24884505034.5564","23792758395.8868","26340131049.779","28681616270.2215","31203899801.8261","33963218673.8589","36796468786.8278","39665491528.8538",
"Cameroon","CMR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","4950872798.26151","5009475329.58656","5161841479.88163","5355025994.71733","5544977318.49971","5657321537.44254","5918404415.7153","5272584243.96726","5607199515.6448","5882035251.69771","6063911795.34387","6274918208.08218","6442699687.69336","6787750116.44827","7516365015.46137","8361584679.17134","7902104028.88936","8987842970.07563","10965438501.2527","11627215738.8128","11398707036.5802","13345911940.1056","14349017721.0806","15334340455.8889","16480516857.2576","17809367575.8183","19015357944.8201","18607164723.2004","17151408634.2632","16839403841.6107","15811240757.6391","15209053941.3669","14737572780.8536","13568578696.4012","13856766548.5278","14337567546.2407","14962841271.4924","15745595485.5359","16454508051.9274","17160738325.7736","17770523602.1425","18546755043.3587","19332618830.0545","20215577280.1935","21586386665.2998","22022574644.1204","22784042334.906","23900962052.9678","24734819036.7304","25278654623.5694","26143818509.6421","27223369236.2615","28460199046.8585","29998263824.8652","31763379465.2944","33558475339.5266","35051979601.3947","36165610684.419",
"Congo, Dem. Rep.","COD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","15841904236.2822","14122839628.7941","17116980138.997","18009457794.7427","17569986761.7983","17745220812.79","18947545640.7187","18760772357.935","19573620053.7254","21399611249.3778","21347170094.9683","22629071516.0446","22663272079.546","24507445053.7712","25274671667.9861","24015580787.6976","22740593103.9214","22913602081.2107","21688803250.5044","21782084247.4732","22260182029.6673","22783412967.3825","22679138387.6735","22999300620.7586","24273708892.6902","24387273670.5745","25537672498.366","26220969304.7984","26344307850.7228","26010775573.7318","24302307019.9629","22255797230.3342","19918936615.0185","17236044975.684","16563839772.6473","16679786457.2249","16509123445.4507","15581798288.4826","15328725881.3293","14674167698.5781","13660046634.625","13373162020.0174","13767371433.9896","14535290949.534","15514733205.9984","16466585539.5574","17342769191.2512","18428335972.5325","19575664685.7398","20134562442.8413","21565722425.0028","23048294866.7093","24681704232.8556","26775195682.7944","29310883852.6502","31338079628.7828","32089998961.1136","33277601928.2367",
"Congo, Rep.","COG","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","1483222500.02235","1607082357.71301","1690687744.44949","1622564856.43391","1684494851.31753","1746424761.04652","1770158367.26747","1807619734.17443","1945565093.23842","2092426564.46621","2225472883.76455","2398014594.34025","2604664721.26091","2819059595.83329","3041357126.8935","3276502598.38538","3306524757.67021","3010477444.83379","3201936194.12491","3516149388.85633","4136278784.63796","4865079626.99001","6013126520.1682","6365132712.17241","6809172712.07804","6728439016.68609","6266765394.7755","6278633184.55009","6389530386.35617","6555650286.42864","6621207023.12928","6779809261.2278","6956894357.17029","6888738831.47006","6510335189.58292","6769793164.98691","7060249892.08572","7016136592.97449","7278368400.54242","7090426418.46915","7627595733.65268","7917642833.95722","8280418940.53943","8347760613.01877","8637981498.28454","9307922523.85313","9888364294.38467","9731908344.8726","10274192976.075","11041566540.1611","12007880438.6232","12418629883.7549","12890534256.7459","13334059545.5669","14238097603.1698","14614906845.3719","14205686707.8991","13553775872.0588",
"Colombia","COL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","36474760531.3476","38395292498.5953","40494171271.4383","41670168443.0056","44421375306.8539","45759563550.8429","48195055977.4305","50214735076.8245","53442259222.5672","56927194244.7323","60887343107.689","64510884735.0781","69461072435.8766","74134053414.5703","78391217821.8652","80153489288.9745","84014632970.4851","87499571236.7881","94905053698.1995","100013653582.25","104112412294.568","106468701873.735","107478536557.192","109181401022.428","112844547317.733","116329485584.035","123121141111.088","129734601585.893","135001594188.301","139615174653.465","148050777226.673","151422236156.629","159042828960.53","162805226557.238","172306232682.223","181270356905.601","184997012079.761","191342952890.164","192433194592.786","184343273758.155","192491233553.464","195721040703.736","200621857329.828","208482767198.08","219601199179.592","229936852450.343","245336908226.293","262266694764.289","271568782707.966","276053874889.224","287018184637.529","305931280966.003","318302970054.38","333817265555.82","348483888774.623","359119674815.303","366456704285.594","372935921852.641",
"Comoros","COM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","268779448.855651","279167562.606025","296988568.392914","311306470.237481","324101988.794086","331492719.389414","337682390.44172","343213597.932501","352437527.860853","341227634.227211","358600873.034513","339252208.248313","368193554.378283","379261222.419614","359248813.619512","372218160.938767","367410336.441879","382218224.653127","387120794.393752","394569477.216427","437372669.839698","447576296.468189","457981457.377319","467617854.16612","476594257.621478","490117180.09107","503090091.083543","507115580.528921","509145396.115511","519073731.226769","530493353.218937","544286180.870411","560614766.143757","580236282.924548","592198663.14675","598210181.091478","611370805.212453","626655075.342764",
"Cabo Verde","CPV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","193155976.555837","209480674.466622","215398566.537885","235906125.028589","244831092.29243","265989607.352977","273627380.361952","285418158.560789","302534271.432073","319772521.034873","321985896.487348","326507051.318276","362219240.814581","393762420.169653","469296454.841725","535991159.978501","596807529.488222","663163133.229937","746173157.059268","829913547.917368","948465609.657377","969632085.04843","1020546411.32196","1063167075.75349","1171578994.42458","1252563900.2118","1352565476.19448","1557758964.15815","1661358043.76208","1640251719.75984","1664310769.55229","1730365372.41875","1749086511.67248","1763128136.22015","1773904598.7102","1791765400.6768","1860165514.9836","1932550791.05262",
"Costa Rica","CRI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3807870321.26476","3771469348.8088","4078780740.38324","4273938634.69123","4451266576.04089","4888809044.52522","5273592933.71863","5571557575.38891","6038733666.80149","6375557914.28155","6853924590.64312","7318518240.15286","7917029965.57059","8527347139.78665","9000180011.87148","9189190185.77411","9696209672.89476","10559606183.9198","11221449229.9072","11775690516.4046","11864231392.5021","11595903349.5718","10751075826.9902","11058878343.4145","11744717197.7513","11867028123.5274","12553529707.4498","13416640068.1709","13929074274.6323","14634675609.3045","15206147661.4354","15597237610.6431","17031647015.2191","18238767992.4086","19057190297.2429","19842631676.589","20088247004.4182","21206146968.6809","22682455321.1957","23576904804.5616","24457392097.2728","25311069892.2127","26144247844.5291","27256810103.3957","28438822146.2599","29539652853.0961","31677653998.3812","34265051943.7813","35858239193.4497","35510217657.949","37268635287.0856","38873833296.167","40738579948.667","41662949490.2612","43127543220.5553","44693802321.5472","46551438317.2602","48037268859.2239",
